vacancy_id,date_posted,profession,experience_level,region,work_format,company_size,key_skills,salary_from_rub,salary_to_rub,currency
101085,2024-06-08,ML Engineer,Junior,Москва,Гибрид,Малая (50-250),"Docker, Git, Kubernetes, MLflow, Python, TensorFlow",70000,89000,RUB
102529,2024-06-08,Frontend Developer,Middle,Казань,Гибрид,Средняя (250-1000),"CSS, Git, HTML, JavaScript, React",57000,73000,RUB
104832,2024-06-09,Mobile Developer,Senior,Удалённо (Россия),Удалённо,Крупная (1000+),"Git, Kotlin, REST API, SQL, Swift",152000,186000,RUB
100670,2024-06-09,Data Engineer,Middle,Санкт-Петербург,Гибрид,Малая (50-250),"Airflow, ClickHouse, Git, Kafka, Python, Spark",93000,124000,RUB
103036,2024-06-09,Mobile Developer,Middle,Санкт-Петербург,Удалённо,Стартап (<50),"Git, Kotlin, REST API, SQL, Swift",77000,100000,RUB
103089,2024-06-09,System Analyst,Middle,Казань,Гибрид,Стартап (<50),"BPMN, Confluence, Git, Jira, SQL, UML",55000,73000,RUB
103870,2024-06-09,ML Engineer,Middle,Москва,Офис,Малая (50-250),"Docker, Git, MLflow, Python, TensorFlow",118000,155000,RUB
104918,2024-06-09,ML Engineer,Junior,Удалённо (Россия),Офис,Стартап (<50),"Docker, Git, Kubernetes, MLflow",58000,77000,RUB
103744,2024-06-09,Mobile Developer,Middle,Удалённо (Россия),Удалённо,Крупная (1000+),"Git, Kotlin, REST API, SQL, Swift",106000,137000,RUB
103158,2024-06-09,Data Engineer,Middle,Санкт-Петербург,Гибрид,Стартап (<50),"Airflow, ClickHouse, Docker, Git, Kafka, SQL, Spark",96000,113000,RUB
100553,2024-06-09,Data Scientist,Lead,Санкт-Петербург,Удалённо,Малая (50-250),"Docker, Git, PyTorch, Python, SQL, Scikit-learn, Statistics",226000,289000,RUB
101667,2024-06-09,System Analyst,Senior,Новосибирск,Офис,Малая (50-250),"BPMN, Git, UML",99000,125000,RUB
103789,2024-06-09,Mobile Developer,Middle,Нижний Новгород,Гибрид,Стартап (<50),"Git, Kotlin, REST API, SQL, Swift",54000,66000,RUB
101252,2024-06-09,System Analyst,Junior,Удалённо (Россия),Удалённо,Крупная (1000+),"BPMN, Confluence, Git, Jira, SQL, UML",50000,61000,RUB
105651,2024-06-10,Data Scientist,Junior,Москва,Удалённо,Крупная (1000+),"Docker, Git, Pandas, SQL, Scikit-learn, Statistics",62000,80000,RUB
102432,2024-06-10,DevOps Engineer,Lead,Нижний Новгород,Офис,Стартап (<50),"CI/CD, Docker, Git, Kubernetes, Linux",133000,153000,RUB
100083,2024-06-10,Data Engineer,Junior,Краснодар,Гибрид,Крупная (1000+),"ClickHouse, Git, Python, SQL",35000,41000,RUB
100088,2024-06-11,Mobile Developer,Middle,Москва,Удалённо,Малая (50-250),"Git, Kotlin, SQL, Swift",66000,79000,RUB
105563,2024-06-11,QA Engineer,Middle,Удалённо (Россия),Офис,Стартап (<50),"Git, Manual Testing, Postman, Python, Selenium",45000,56000,RUB
102264,2024-06-11,DevOps Engineer,Junior,Удалённо (Россия),Офис,Малая (50-250),"AWS, CI/CD, Docker, Git, Kubernetes, Linux, Terraform",64000,85000,RUB
104435,2024-06-11,Data Scientist,Middle,Москва,Удалённо,Стартап (<50),"Git, Pandas, Python, SQL, Scikit-learn, Statistics",109000,130000,RUB
105433,2024-06-11,Full-stack Developer,Middle,Новосибирск,Офис,Стартап (<50),"Docker, Git, JavaScript",59000,78000,RUB
103449,2024-06-11,Full-stack Developer,Senior,Удалённо (Россия),Гибрид,Малая (50-250),"Docker, Git, JavaScript, Node.js, SQL",142000,176000,RUB
100535,2024-06-11,Mobile Developer,Junior,Удалённо (Россия),Гибрид,Средняя (250-1000),"Git, Kotlin, REST API, SQL, Swift",40000,52000,RUB
104974,2024-06-12,Data Analyst,Middle,Удалённо (Россия),Офис,Малая (50-250),"Excel, Git, Power BI, Python, SQL",58000,68000,RUB
105892,2024-06-12,Data Scientist,Senior,Новосибирск,Гибрид,Крупная (1000+),"Docker, Git, Pandas, Python, Scikit-learn, Statistics",126000,161000,RUB
101475,2024-06-12,ML Engineer,Junior,Удалённо (Россия),Офис,Средняя (250-1000),"Docker, Git, MLflow, Python, TensorFlow",66000,87000,RUB
103578,2024-06-12,Full-stack Developer,Junior,Удалённо (Россия),Офис,Малая (50-250),"Git, JavaScript, Node.js, SQL",43000,56000,RUB
100375,2024-06-12,Backend Developer,Middle,Москва,Гибрид,Стартап (<50),"Docker, Git, Kubernetes, REST API",78000,103000,RUB
104883,2024-06-12,Full-stack Developer,Middle,Удалённо (Россия),Офис,Стартап (<50),"Docker, Git, JavaScript, Node.js, React, SQL",69000,91000,RUB
105541,2024-06-12,Product Manager,Middle,Москва,Офис,Малая (50-250),"Agile, Analytics, Confluence, Git, Jira, SQL",107000,128000,RUB
105422,2024-06-12,Full-stack Developer,Junior,Удалённо (Россия),Гибрид,Средняя (250-1000),"Docker, Git, React, SQL",51000,59000,RUB
101495,2024-06-13,DevOps Engineer,Junior,Удалённо (Россия),Гибрид,Крупная (1000+),"AWS, CI/CD, Git, Kubernetes, Terraform",64000,79000,RUB
103666,2024-06-13,Data Engineer,Middle,Краснодар,Удалённо,Малая (50-250),"ClickHouse, Docker, Git, SQL, Spark",60000,76000,RUB
101958,2024-06-13,Mobile Developer,Junior,Удалённо (Россия),Удалённо,Крупная (1000+),"Git, Kotlin, REST API, SQL, Swift",54000,67000,RUB
100757,2024-06-13,Data Analyst,Lead,Москва,Офис,Крупная (1000+),"Git, Power BI, Python, Tableau",213000,286000,RUB
104343,2024-06-13,DevOps Engineer,Senior,Удалённо (Россия),Офис,Стартап (<50),"AWS, Docker, Git, Kubernetes, Linux, Terraform",147000,189000,RUB
105258,2024-06-14,Frontend Developer,Middle,Удалённо (Россия),Офис,Средняя (250-1000),"CSS, Git, HTML, JavaScript, React, TypeScript",77000,98000,RUB
101448,2024-06-14,Mobile Developer,Middle,Удалённо (Россия),Офис,Средняя (250-1000),"Git, Kotlin, REST API, SQL, Swift",85000,112000,RUB
103214,2024-06-14,Frontend Developer,Lead,Екатеринбург,Гибрид,Стартап (<50),"CSS, Git, JavaScript, React, TypeScript",131000,165000,RUB
101870,2024-06-14,Data Engineer,Middle,Москва,Удалённо,Малая (50-250),"Docker, Git, Kafka, Python",99000,118000,RUB
101610,2024-06-14,Backend Developer,Middle,Санкт-Петербург,Удалённо,Средняя (250-1000),"Docker, Git, Java, Kubernetes, PostgreSQL, SQL",113000,146000,RUB
103700,2024-06-14,Data Scientist,Middle,Санкт-Петербург,Гибрид,Стартап (<50),"Docker, Git, PyTorch, Python, SQL",77000,103000,RUB
101632,2024-06-14,Frontend Developer,Senior,Казань,Гибрид,Крупная (1000+),"CSS, Git, TypeScript",102000,132000,RUB
105050,2024-06-14,Product Manager,Junior,Санкт-Петербург,Удалённо,Крупная (1000+),"Analytics, Confluence, Git, Jira, SQL",68000,85000,RUB
103271,2024-06-15,Backend Developer,Senior,Санкт-Петербург,Гибрид,Крупная (1000+),"Docker, Git, Kubernetes, SQL",141000,182000,RUB
104910,2024-06-15,Backend Developer,Middle,Москва,Гибрид,Малая (50-250),"Docker, Git, Java, Kubernetes, PostgreSQL, Python, REST API",82000,96000,RUB
103237,2024-06-15,Product Manager,Junior,Удалённо (Россия),Офис,Средняя (250-1000),"Agile, Analytics, Confluence, Git, Jira, SQL",47000,60000,RUB
101065,2024-06-15,Product Manager,Middle,Удалённо (Россия),Удалённо,Стартап (<50),"Agile, Git, Jira, SQL",68000,79000,RUB
104307,2024-06-15,Mobile Developer,Junior,Москва,Офис,Средняя (250-1000),"Git, REST API, SQL, Swift",50000,66000,RUB
104112,2024-06-15,Data Scientist,Junior,Москва,Офис,Стартап (<50),"Docker, Git, PyTorch, SQL",63000,78000,RUB
100502,2024-06-15,DevOps Engineer,Junior,Москва,Офис,Крупная (1000+),"AWS, Git, Linux, Terraform",65000,83000,RUB
101699,2024-06-16,DevOps Engineer,Junior,Москва,Удалённо,Средняя (250-1000),"CI/CD, Docker, Git, Kubernetes, Terraform",67000,90000,RUB
105106,2024-06-16,Mobile Developer,Senior,Москва,Офис,Малая (50-250),"Git, Kotlin, REST API, SQL, Swift",148000,176000,RUB
105962,2024-06-16,QA Engineer,Senior,Удалённо (Россия),Гибрид,Малая (50-250),"Git, Postman, Python, Selenium",94000,123000,RUB
102457,2024-06-16,Backend Developer,Lead,Удалённо (Россия),Офис,Средняя (250-1000),"Git, Kubernetes, Python",168000,225000,RUB
103596,2024-06-16,QA Engineer,Senior,Удалённо (Россия),Гибрид,Средняя (250-1000),"Git, Manual Testing, Postman, Python, SQL, Selenium",116000,146000,RUB
101344,2024-06-16,Mobile Developer,Middle,Санкт-Петербург,Удалённо,Средняя (250-1000),"Git, REST API, SQL, Swift",91000,112000,RUB
105775,2024-06-16,Data Analyst,Middle,Москва,Офис,Средняя (250-1000),"Git, Power BI, Python, Tableau",100000,126000,RUB
103817,2024-06-17,Frontend Developer,Junior,Удалённо (Россия),Офис,Крупная (1000+),"CSS, JavaScript, React",47000,63000,RUB
101756,2024-06-17,Data Scientist,Senior,Санкт-Петербург,Удалённо,Малая (50-250),"Docker, Git, Pandas, Python, Statistics",131000,176000,RUB
102320,2024-06-17,Frontend Developer,Middle,Москва,Гибрид,Малая (50-250),"CSS, Git, HTML, JavaScript, React, TypeScript",108000,129000,RUB
100149,2024-06-17,QA Engineer,Senior,Москва,Гибрид,Крупная (1000+),"Git, Manual Testing, Postman, Python, SQL, Selenium",118000,151000,RUB
100116,2024-06-17,Data Analyst,Middle,Санкт-Петербург,Офис,Средняя (250-1000),"Excel, Git, SQL, Tableau",51000,67000,RUB
101025,2024-06-17,Mobile Developer,Lead,Санкт-Петербург,Удалённо,Малая (50-250),"Git, Kotlin, REST API, SQL",153000,199000,RUB
100295,2024-06-17,Full-stack Developer,Middle,Казань,Офис,Крупная (1000+),"Git, JavaScript, React, SQL",64000,85000,RUB
101614,2024-06-17,System Analyst,Lead,Санкт-Петербург,Удалённо,Средняя (250-1000),"Confluence, Git, Jira, SQL",169000,197000,RUB
102554,2024-06-17,Full-stack Developer,Middle,Екатеринбург,Офис,Средняя (250-1000),"Docker, Git, JavaScript, React, SQL",66000,77000,RUB
105069,2024-06-18,QA Engineer,Junior,Москва,Офис,Малая (50-250),"Git, Manual Testing, Python, SQL, Selenium",32000,38000,RUB
104124,2024-06-18,Backend Developer,Junior,Удалённо (Россия),Удалённо,Средняя (250-1000),"Git, Java, Kubernetes, PostgreSQL, SQL",53000,64000,RUB
101606,2024-06-18,Mobile Developer,Middle,Нижний Новгород,Гибрид,Средняя (250-1000),"Git, Kotlin, REST API, SQL, Swift",54000,69000,RUB
100227,2024-06-18,Data Analyst,Senior,Санкт-Петербург,Гибрид,Средняя (250-1000),"Excel, Git, SQL, Tableau",125000,145000,RUB
103283,2024-06-18,Backend Developer,Middle,Казань,Гибрид,Средняя (250-1000),"Git, Java, Python, REST API, SQL",62000,80000,RUB
100420,2024-06-19,Backend Developer,Junior,Казань,Удалённо,Малая (50-250),"Git, Java, PostgreSQL, Python, REST API",30000,40000,RUB
101673,2024-06-19,Data Analyst,Junior,Удалённо (Россия),Офис,Малая (50-250),"Excel, Git, Power BI, Python, SQL, Tableau",41000,52000,RUB
102713,2024-06-19,Product Manager,Junior,Москва,Офис,Стартап (<50),"Agile, Analytics, Confluence, Git, Jira",39000,51000,RUB
100664,2024-06-19,QA Engineer,Senior,Санкт-Петербург,Удалённо,Крупная (1000+),"Git, Postman, SQL, Selenium",99000,122000,RUB
100927,2024-06-19,Frontend Developer,Senior,Удалённо (Россия),Гибрид,Средняя (250-1000),"CSS, Git, HTML, JavaScript, React, TypeScript",114000,152000,RUB
101014,2024-06-20,Backend Developer,Senior,Нижний Новгород,Гибрид,Малая (50-250),"Git, Java, Kubernetes, PostgreSQL, Python, REST API",93000,125000,RUB
105573,2024-06-20,DevOps Engineer,Middle,Екатеринбург,Офис,Малая (50-250),"AWS, CI/CD, Docker, Git, Kubernetes, Linux, Terraform",56000,71000,RUB
102953,2024-06-20,Mobile Developer,Middle,Казань,Гибрид,Стартап (<50),"Git, Kotlin, REST API, SQL, Swift",52000,62000,RUB
102049,2024-06-20,Data Analyst,Middle,Краснодар,Офис,Средняя (250-1000),"Excel, Git, Power BI, Python, SQL",42000,52000,RUB
103242,2024-06-20,Backend Developer,Junior,Краснодар,Офис,Стартап (<50),"Git, Java, PostgreSQL, Python",30000,38000,RUB
102366,2024-06-20,DevOps Engineer,Junior,Москва,Удалённо,Крупная (1000+),"AWS, CI/CD, Docker, Git, Linux, Terraform",64000,83000,RUB
104615,2024-06-20,Full-stack Developer,Junior,Москва,Гибрид,Малая (50-250),"Git, JavaScript, SQL",63000,84000,RUB
105396,2024-06-21,QA Engineer,Middle,Краснодар,Удалённо,Крупная (1000+),"Git, Manual Testing, Postman, Python, SQL",48000,60000,RUB
103080,2024-06-21,ML Engineer,Middle,Екатеринбург,Офис,Малая (50-250),"Docker, Git, Kubernetes, MLflow, PyTorch",73000,84000,RUB
101082,2024-06-21,DevOps Engineer,Junior,Москва,Офис,Стартап (<50),"AWS, CI/CD, Git, Kubernetes, Linux",59000,72000,RUB
101507,2024-06-21,Frontend Developer,Middle,Краснодар,Гибрид,Малая (50-250),"CSS, Git, HTML, JavaScript, TypeScript",47000,61000,RUB
103638,2024-06-21,Data Engineer,Middle,Санкт-Петербург,Офис,Стартап (<50),"Airflow, Docker, Git",73000,92000,RUB
101503,2024-06-21,Full-stack Developer,Junior,Москва,Удалённо,Крупная (1000+),"Git, JavaScript, Node.js, React",52000,64000,RUB
103077,2024-06-21,ML Engineer,Junior,Нижний Новгород,Гибрид,Средняя (250-1000),"Git, Kubernetes, MLflow, PyTorch, Python, TensorFlow",42000,50000,RUB
102918,2024-06-21,Frontend Developer,Lead,Удалённо (Россия),Гибрид,Средняя (250-1000),"Git, HTML, TypeScript",174000,208000,RUB
102075,2024-06-22,Frontend Developer,Lead,Екатеринбург,Удалённо,Малая (50-250),"Git, HTML, JavaScript, TypeScript",121000,140000,RUB
100071,2024-06-22,QA Engineer,Senior,Удалённо (Россия),Офис,Малая (50-250),"Git, Manual Testing, Postman, Python, SQL, Selenium",98000,123000,RUB
100635,2024-06-22,Backend Developer,Senior,Москва,Удалённо,Крупная (1000+),"Git, Java, Python, SQL",167000,210000,RUB
104337,2024-06-22,Full-stack Developer,Senior,Удалённо (Россия),Офис,Средняя (250-1000),"Docker, Git, JavaScript, Node.js, React, SQL",148000,178000,RUB
100904,2024-06-22,Data Analyst,Middle,Удалённо (Россия),Офис,Стартап (<50),"Git, Power BI, Python, Tableau",62000,74000,RUB
100771,2024-06-22,Backend Developer,Middle,Москва,Офис,Средняя (250-1000),"Git, Java, Kubernetes, PostgreSQL, Python, SQL",107000,138000,RUB
100492,2024-06-22,QA Engineer,Junior,Казань,Офис,Крупная (1000+),"Git, Python, Selenium",30000,37000,RUB
102223,2024-06-22,Frontend Developer,Senior,Казань,Удалённо,Стартап (<50),"CSS, Git, HTML, JavaScript, React, TypeScript",85000,101000,RUB
105198,2024-06-22,ML Engineer,Senior,Москва,Удалённо,Средняя (250-1000),"Docker, Kubernetes, MLflow, PyTorch, Python",222000,255000,RUB
104163,2024-06-23,QA Engineer,Middle,Москва,Удалённо,Средняя (250-1000),"Git, Manual Testing, Postman, SQL",65000,83000,RUB
101996,2024-06-23,System Analyst,Junior,Новосибирск,Гибрид,Стартап (<50),"BPMN, Confluence, Git, Jira, SQL, UML",31000,41000,RUB
102820,2024-06-23,QA Engineer,Middle,Нижний Новгород,Гибрид,Средняя (250-1000),"Git, Postman, Python, SQL, Selenium",52000,68000,RUB
102502,2024-06-23,Backend Developer,Junior,Санкт-Петербург,Офис,Малая (50-250),"Git, Kubernetes, PostgreSQL, REST API, SQL",43000,54000,RUB
